0.003772,-0.008165,0.126975,-0.172426,1.000000
0.003744,-0.008104,0.123707,-0.188117,1.000000
0.003715,-0.008043,0.120356,-0.204203,1.000000
0.003687,-0.007980,0.116930,-0.220650,1.000000
0.003657,-0.007916,0.113436,-0.237423,1.000000
0.003628,-0.007852,0.109881,-0.254489,1.000000
0.003597,-0.007786,0.106272,-0.271812,1.000000
0.003567,-0.007719,0.102617,-0.289354,1.000000
0.003536,-0.007652,0.098922,-0.307091,1.000000
0.003504,-0.007583,0.095195,-0.324976,1.000000
0.003472,-0.007513,0.091443,-0.342983,1.000000
0.003439,-0.007443,0.087673,-0.361076,1.000000
0.003406,-0.007371,0.083892,-0.379220,1.000000
0.003373,-0.007299,0.080108,-0.397388,1.000000
0.003339,-0.007226,0.076327,-0.415539,1.000000
0.003305,-0.007152,0.072557,-0.433639,1.000000
0.003271,-0.007078,0.068805,-0.451652,1.000000
0.003237,-0.007003,0.065078,-0.469542,1.000000
0.003202,-0.006927,0.061383,-0.487282,1.000000
0.003167,-0.006852,0.057728,-0.504834,1.000000
0.006026,-0.013043,0.054119,-0.518789,1.000000
0.005982,-0.012946,0.050564,-0.535867,1.000000
0.005937,-0.012848,0.047070,-0.552653,1.000000
0.005891,-0.012750,0.043644,-0.569114,1.000000
0.005846,-0.012650,0.040293,-0.585220,1.000000
0.005800,-0.012550,0.037025,-0.600927,1.000000
0.005754,-0.012450,0.033846,-0.616204,1.000000
0.005708,-0.012350,0.030764,-0.631024,1.000000
0.005662,-0.012249,0.027786,-0.645340,1.000000
0.005616,-0.012149,0.024919,-0.659129,1.000000
0.005570,-0.012050,0.022170,-0.672352,1.000000
0.005524,-0.011951,0.019547,-0.684974,1.000000
0.005479,-0.011853,0.017056,-0.696956,1.000000
0.005434,-0.011756,0.014705,-0.708268,1.000000
0.005390,-0.011660,0.012501,-0.718881,1.000000
0.005347,-0.011565,0.010451,-0.728750,1.000000
0.005304,-0.011473,0.008562,-0.737846,1.000000
0.005262,-0.011382,0.006841,-0.746139,1.000000
0.005221,-0.011293,0.005296,-0.753585,1.000000
0.005181,-0.011207,0.003934,-0.760155,1.000000
0.005143,-0.011123,0.002762,-0.765819,1.000000
0.005105,-0.011041,0.001787,-0.770534,1.000000
0.005068,-0.010962,0.001016,-0.774274,1.000000
0.005033,-0.010885,0.000456,-0.776995,1.000000
0.004999,-0.010812,0.000115,-0.778672,1.000000
0.004966,-0.010741,0.000000,-0.779267,1.000000
0.004934,-0.010671,0.000000,-0.779304,1.000000
0.104934,-0.110671,0.000000,-0.679304,1.000000
0.142745,-0.188184,0.000000,-0.639171,1.000000
0.181088,-0.263145,0.000000,-0.601060,1.000000
0.220609,-0.337054,0.000000,-0.564155,1.000000
0.261336,-0.410042,0.000000,-0.528386,1.000000
0.303238,-0.482102,-0.000000,-0.493766,1.000000
0.346299,-0.553233,-0.000000,-0.460312,1.000000
0.390487,-0.623391,-0.000000,-0.428071,1.000000
0.435790,-0.692555,-0.000000,-0.397086,1.000000
0.482186,-0.760671,-0.000000,-0.367424,1.000000
0.529670,-0.827701,-0.000000,-0.339152,1.000000
0.578230,-0.893587,-0.000000,-0.312352,1.000000
0.627865,-0.958267,-0.000000,-0.287117,1.000000
0.678574,-1.021678,-0.000000,-0.263545,1.000000
0.730360,-1.083745,-0.000000,-0.241748,1.000000
0.783225,-1.144386,-0.000000,-0.221845,1.000000
0.837175,-1.203506,-0.000000,-0.203971,1.000000
0.892213,-1.261006,-0.000000,-0.188263,1.000000
0.948347,-1.316775,-0.000000,-0.174872,1.000000
1.005575,-1.370694,-0.000000,-0.163953,1.000000
1.063894,-1.422626,-0.000000,-0.155672,1.000000
1.123297,-1.472432,-0.000000,-0.150195,1.000000
1.183762,-1.519959,-0.000000,-0.147691,1.000000
1.245262,-1.565045,-0.000000,-0.148324,1.000000
1.307744,-1.607515,-0.000000,-0.152255,1.000000
1.371144,-1.647195,-0.000000,-0.159627,1.000000
1.435371,-1.683901,-0.000000,-0.170566,1.000000
1.500303,-1.717450,-0.000000,-0.185169,1.000000
1.565787,-1.747659,-0.000000,-0.203500,1.000000
1.631633,-1.774355,-0.000000,-0.225578,1.000000
1.697614,-1.797379,-0.000000,-0.251367,1.000000
1.763464,-1.816588,-0.000000,-0.280778,1.000000
1.828880,-1.831867,-0.000000,-0.313661,1.000000
1.893530,-1.843135,-0.000000,-0.349795,1.000000
1.957055,-1.850343,-0.000000,-0.388907,1.000000
2.019088,-1.853489,-0.000000,-0.430666,1.000000
2.079258,-1.852613,-0.000000,-0.474696,1.000000
2.137213,-1.847801,-0.000000,-0.520591,1.000000
2.192624,-1.839184,-0.000000,-0.567929,1.000000
2.245207,-1.826936,-0.000000,-0.616283,1.000000
2.294722,-1.811265,-0.000000,-0.665242,1.000000
2.340990,-1.792414,-0.000000,-0.714417,1.000000
2.383884,-1.770651,-0.000000,-0.763449,1.000000
2.423342,-1.746261,-0.000000,-0.812021,1.000000
2.459352,-1.719551,-0.000000,-0.859855,1.000000
2.491951,-1.690833,-0.000000,-0.906705,1.000000
2.521218,-1.660423,-0.000000,-0.952371,1.000000
2.547272,-1.628649,-0.000000,-0.996678,1.000000
2.570255,-1.595838,-0.000000,-1.039475,1.000000
2.590335,-1.562317,-0.000000,-1.080636,1.000000
2.607692,-1.528417,-0.000000,-1.120046,1.000000
2.622523,-1.494478,-0.000000,-1.157599,1.000000
2.635031,-1.460838,-0.000000,-1.193191,1.000000
2.645424,-1.427841,-0.000000,-1.226719,1.000000
2.653913,-1.395845,-0.000000,-1.258075,1.000000
2.660711,-1.365208,-0.000000,-1.287145,1.000000
2.666027,-1.336300,-0.000000,-1.313802,1.000000
2.670068,-1.309496,-0.000000,-1.337915,1.000000
2.673036,-1.285181,-0.000000,-1.359335,1.000000
2.675120,-1.263727,0.000000,-1.377911,1.000000
2.676500,-1.245512,0.000000,-1.393482,1.000000
2.677339,-1.230896,0.000000,-1.405883,1.000000
2.677769,-1.220207,0.000000,-1.414955,1.000000
2.677902,-1.213750,0.000000,-1.420537,1.000000
2.677786,-1.211731,0.000000,-1.423057,1.000000
2.677593,-1.212063,0.000000,-1.423138,1.000000
2.677402,-1.212392,0.000115,-1.423217,1.000000
2.677213,-1.212717,0.000456,-1.423296,1.000000
2.677026,-1.213039,0.001016,-1.423373,1.000000
2.676841,-1.213358,0.001787,-1.423450,1.000000
2.676658,-1.213673,0.002762,-1.423526,1.000000
2.676477,-1.213985,0.003934,-1.423601,1.000000
2.676298,-1.214294,0.005296,-1.423675,1.000000
2.676121,-1.214599,0.006841,-1.423748,1.000000
2.675946,-1.214901,0.008562,-1.423821,1.000000
2.675772,-1.215200,0.010451,-1.423893,1.000000
2.675601,-1.215496,0.012501,-1.423963,1.000000
2.675431,-1.215789,0.014705,-1.424033,1.000000
2.675263,-1.216078,0.017056,-1.424103,1.000000
2.675097,-1.216365,0.019547,-1.424171,1.000000
2.674932,-1.216649,0.022170,-1.424239,1.000000
2.674769,-1.216929,0.024919,-1.424305,1.000000
2.674608,-1.217207,0.027786,-1.424372,1.000000
2.674449,-1.217481,0.030764,-1.424437,1.000000
2.674291,-1.217753,0.033846,-1.424502,1.000000
2.674135,-1.218022,0.037025,-1.424565,1.000000
2.673981,-1.218288,0.040293,-1.424629,1.000000
2.673828,-1.218551,0.043644,-1.424691,1.000000
2.673677,-1.218811,0.047070,-1.424753,1.000000
2.673527,-1.219068,0.050564,-1.424814,1.000000
2.673379,-1.219323,0.054119,-1.424874,1.000000
2.673233,-1.219575,0.057728,-1.424934,1.000000
2.673088,-1.219824,0.061383,-1.424993,1.000000
2.672944,-1.220071,0.065078,-1.425051,1.000000
2.672802,-1.220315,0.068805,-1.425109,1.000000
2.672662,-1.220556,0.072557,-1.425166,1.000000
2.672523,-1.220795,0.076327,-1.425223,1.000000
2.672386,-1.221031,0.080108,-1.425278,1.000000
2.672250,-1.221264,0.083892,-1.425334,1.000000
2.672115,-1.221495,0.087673,-1.425388,1.000000
2.671982,-1.221724,0.091443,-1.425442,1.000000
2.671850,-1.221950,0.095195,-1.425495,1.000000
2.671720,-1.222173,0.098922,-1.425548,1.000000
2.671591,-1.222394,0.102617,-1.425600,1.000000
2.671463,-1.222613,0.106272,-1.425652,1.000000
2.671337,-1.222829,0.109881,-1.425703,1.000000
2.671212,-1.223043,0.113436,-1.425753,1.000000
2.671088,-1.223254,0.116930,-1.425803,1.000000
2.670965,-1.223464,0.120356,-1.425852,1.000000
2.670844,-1.223670,0.123707,-1.425901,1.000000
2.670724,-1.223875,0.126975,-1.425949,1.000000
2.670606,-1.224077,0.130154,-1.425997,1.000000
2.670489,-1.224278,0.133236,-1.426044,1.000000
2.670372,-1.224475,0.136214,-1.426091,1.000000
2.670258,-1.224671,0.139081,-1.426137,1.000000
2.670144,-1.224865,0.141830,-1.426182,1.000000
2.670031,-1.225056,0.144453,-1.426228,1.000000
2.669920,-1.225245,0.146944,-1.426272,1.000000
2.669810,-1.225432,0.149295,-1.426316,1.000000
2.669701,-1.225617,0.151499,-1.426360,1.000000
2.669593,-1.225800,0.153549,-1.426403,1.000000
2.669486,-1.225981,0.155438,-1.426446,1.000000
2.669381,-1.226160,0.157159,-1.426488,1.000000
2.669276,-1.226337,0.158704,-1.426530,1.000000
2.669173,-1.226512,0.160066,-1.426571,1.000000
2.669071,-1.226685,0.161238,-1.426612,1.000000
2.668969,-1.226856,0.162213,-1.426652,1.000000
2.668869,-1.227025,0.162984,-1.426692,1.000000
2.668770,-1.227192,0.163544,-1.426731,1.000000
2.668672,-1.227357,0.163885,-1.426770,1.000000
2.668575,-1.227520,0.164000,-1.426809,1.000000
2.668479,-1.227682,0.164000,-1.426847,1.000000
2.668384,-1.227842,0.164000,-1.426885,0.000000
2.668290,-1.227999,0.164000,-1.426922,0.000000
2.668197,-1.228155,0.163885,-1.426959,0.000000
2.668105,-1.228310,0.163544,-1.426996,0.000000
2.668014,-1.228462,0.162984,-1.427032,0.000000
2.667924,-1.228613,0.162213,-1.427067,0.000000
2.667834,-1.228762,0.161238,-1.427103,0.000000
2.667746,-1.228909,0.160066,-1.427138,0.000000
2.667659,-1.229054,0.158704,-1.427172,0.000000
2.667573,-1.229198,0.157159,-1.427206,0.000000
2.667487,-1.229340,0.155438,-1.427240,0.000000
2.667402,-1.229481,0.153549,-1.427274,0.000000
2.667319,-1.229620,0.151499,-1.427307,0.000000
2.667236,-1.229757,0.149295,-1.427339,0.000000
2.667154,-1.229893,0.146944,-1.427372,0.000000
2.667073,-1.230027,0.144453,-1.427404,0.000000
2.666993,-1.230160,0.141830,-1.427435,0.000000
2.666913,-1.230291,0.139081,-1.427467,0.000000
2.666835,-1.230420,0.136214,-1.427498,0.000000
2.666757,-1.230548,0.133236,-1.427528,0.000000
2.666680,-1.230674,0.130154,-1.427559,0.000000
2.666604,-1.230799,0.126975,-1.427589,0.000000
2.666529,-1.230923,0.123707,-1.427618,0.000000
2.666454,-1.231045,0.120356,-1.427647,0.000000
2.666380,-1.231165,0.116930,-1.427676,0.000000
2.666307,-1.231284,0.113436,-1.427705,0.000000
2.666235,-1.231402,0.109881,-1.427733,0.000000
2.666164,-1.231518,0.106272,-1.427761,0.000000
2.666093,-1.231633,0.102617,-1.427789,0.000000
2.666023,-1.231746,0.098922,-1.427817,0.000000
2.665954,-1.231859,0.095195,-1.427844,0.000000
2.665885,-1.231969,0.091443,-1.427871,0.000000
2.665818,-1.232079,0.087673,-1.427897,0.000000
2.665751,-1.232187,0.083892,-1.427923,0.000000
2.665684,-1.232294,0.080108,-1.427949,0.000000
2.665619,-1.232399,0.076327,-1.427975,0.000000
2.665554,-1.232504,0.072557,-1.428000,0.000000
2.665490,-1.232606,0.068805,-1.428025,0.000000
2.665426,-1.232708,0.065078,-1.428050,0.000000
2.665363,-1.232809,0.061383,-1.428075,0.000000
2.665301,-1.232908,0.057728,-1.428099,0.000000
2.665239,-1.233006,0.054119,-1.428123,0.000000
2.665178,-1.233103,0.050564,-1.428147,0.000000
2.665118,-1.233198,0.047070,-1.428170,0.000000
2.665059,-1.233293,0.043644,-1.428194,0.000000
2.665000,-1.233386,0.040293,-1.428217,0.000000
2.664941,-1.233478,0.037025,-1.428239,0.000000
2.664883,-1.233569,0.033846,-1.428262,0.000000
2.664826,-1.233659,0.030764,-1.428284,0.000000
2.664770,-1.233747,0.027786,-1.428306,0.000000
2.664714,-1.233835,0.024919,-1.428328,0.000000
2.664658,-1.233921,0.022170,-1.428350,0.000000
2.664604,-1.234007,0.019547,-1.428371,0.000000
2.664549,-1.234091,0.017056,-1.428392,0.000000
2.664496,-1.234174,0.014705,-1.428413,0.000000
2.664443,-1.234256,0.012501,-1.428433,0.000000
2.664390,-1.234338,0.010451,-1.428454,0.000000
2.664338,-1.234418,0.008562,-1.428474,0.000000
2.664287,-1.234497,0.006841,-1.428494,0.000000
2.664236,-1.234575,0.005296,-1.428513,0.000000
2.664186,-1.234652,0.003934,-1.428533,0.000000
2.664136,-1.234728,0.002762,-1.428552,0.000000
2.664087,-1.234803,0.001787,-1.428571,0.000000
2.664038,-1.234877,0.001016,-1.428590,0.000000
2.663990,-1.234950,0.000456,-1.428609,0.000000
2.663942,-1.235022,0.000115,-1.428627,0.000000
2.663895,-1.235094,0.000000,-1.428646,0.000000
2.663848,-1.235164,-0.000000,-1.428664,0.000000
2.664493,-1.238468,-0.000000,-1.426137,0.000000
2.666470,-1.248080,-0.000000,-1.418634,0.000000
2.669657,-1.263680,-0.000000,-1.406351,0.000000
2.673868,-1.284864,-0.000000,-1.389508,0.000000
2.678876,-1.311172,-0.000000,-1.368334,0.000000
2.684413,-1.342104,-0.000000,-1.343065,0.000000
2.690183,-1.377136,-0.000000,-1.313927,0.000000
2.695877,-1.415751,-0.000000,-1.281128,0.000000
2.701167,-1.457439,-0.000000,-1.244851,0.000000
2.705717,-1.501709,-0.000000,-1.205251,0.000000
2.709181,-1.548095,-0.000000,-1.162447,0.000000
2.711205,-1.596157,-0.000000,-1.116526,0.000000
2.711422,-1.645470,-0.000000,-1.067545,0.000000
2.709452,-1.695638,-0.000000,-1.015520,0.000000
2.704898,-1.746273,-0.000000,-0.960444,0.000000
2.697343,-1.796994,-0.000000,-0.902279,0.000000
2.686353,-1.847425,-0.000000,-0.840968,0.000000
2.671469,-1.897181,-0.000000,-0.776436,0.000000
2.652220,-1.945869,-0.000000,-0.708606,0.000000
2.628120,-1.993074,-0.000000,-0.637406,0.000000
2.598687,-2.038357,-0.000000,-0.562795,0.000000
2.563458,-2.081248,-0.000000,-0.484778,0.000000
2.522021,-2.121240,-0.000000,-0.403450,0.000000
2.474048,-2.157798,-0.000000,-0.319020,0.000000
2.419346,-2.190351,-0.000000,-0.231864,0.000000
2.357906,-2.218312,-0.000000,-0.142562,0.000000
2.289961,-2.241089,-0.000000,-0.051936,0.000000
2.216021,-2.258116,-0.000000,0.038935,0.000000
2.136889,-2.268892,-0.000000,0.128749,0.000000
2.053643,-2.273012,-0.000000,0.216022,0.000000
1.967559,-2.270214,-0.000000,0.299217,0.000000
1.879999,-2.260399,-0.000000,0.376870,0.000000
1.792294,-2.243647,-0.000000,0.447734,0.000000
1.705621,-2.220204,-0.000000,0.510876,0.000000
1.620921,-2.190460,-0.000000,0.565745,0.000000
1.538861,-2.154900,-0.000000,0.612159,0.000000
1.459847,-2.114064,-0.000000,0.650252,0.000000
1.384065,-2.068511,-0.000000,0.680397,0.000000
1.311521,-2.018780,-0.000000,0.703126,0.000000
1.242109,-1.965377,-0.000000,0.719053,0.000000
1.175650,-1.908763,-0.000000,0.728817,0.000000
1.111922,-1.849346,-0.000000,0.733049,0.000000
1.050695,-1.787487,-0.000000,0.732339,0.000000
0.991737,-1.723502,-0.000000,0.727234,0.000000
0.934835,-1.657666,-0.000000,0.718223,0.000000
0.879795,-1.590221,-0.000000,0.705744,0.000000
0.826442,-1.521382,-0.000000,0.690183,0.000000
0.774627,-1.451342,-0.000000,0.671884,0.000000
0.724224,-1.380279,-0.000000,0.651152,0.000000
0.675132,-1.308365,-0.000000,0.628258,0.000000
0.627272,-1.235768,-0.000000,0.603450,0.000000
0.580592,-1.162661,-0.000000,0.576954,0.000000
0.535063,-1.089237,-0.000000,0.548990,0.000000
0.490687,-1.015707,-0.000000,0.519768,0.000000
0.447503,-0.942333,-0.000000,0.489510,0.000000
0.405591,-0.869435,-0.000000,0.458459,0.000000
0.365083,-0.797422,0.000000,0.426889,0.000000
0.326191,-0.726850,0.000000,0.395145,0.000000
0.289227,-0.658467,0.000000,0.363662,0.000000
0.254652,-0.593326,0.000000,0.333034,0.000000
0.223135,-0.532904,0.000000,0.304068,0.000000
0.195634,-0.479294,0.000000,0.277897,0.000000
0.173482,-0.435373,0.000000,0.256069,0.000000
0.158392,-0.404832,0.000000,0.240559,0.000000
0.152272,-0.391760,0.000000,0.233549,0.000000
